id,question,value,milliseconds,created,nquestions,expert_id,object_id
8432,Amphibian,false,7051,2017-03-24 23:02:15.509688+00,4,22,278
8434,Mammal,true,2745,2017-03-24 23:02:25.934182+00,4,22,282
9219,Reptil,false,1088,2017-03-25 17:43:27.748479+00,4,3,90
9220,Bird,false,1202,2017-03-25 17:43:31.060616+00,1,3,242
9221,Mammal,true,1351,2017-03-25 17:43:34.693177+00,1,3,187
9224,Reptil,true,1532,2017-03-25 17:43:50.395802+00,1,3,118
9225,Mammal,false,3207,2017-03-25 17:43:55.524679+00,4,3,19
9226,Reptil,true,3128,2017-03-25 17:44:00.637056+00,1,3,479
9228,Mammal,true,1574,2017-03-25 17:44:08.293613+00,2,3,258
9231,Reptil,false,2773,2017-03-25 17:44:25.228286+00,3,3,365
9235,Mammal,false,2343,2017-03-25 17:44:45.219776+00,3,3,442
9238,Reptil,false,7885,2017-03-25 17:45:03.274194+00,4,3,371
9240,Reptil,false,7179,2017-03-25 17:45:19.451507+00,4,3,342
9243,Mammal,true,1436,2017-03-25 17:45:35.583989+00,4,3,275
9246,Reptil,false,1672,2017-03-25 17:46:10.462711+00,3,3,115
9247,Bird,false,1305,2017-03-25 17:46:15.107255+00,4,3,320
9248,Mammal,true,1618,2017-03-25 17:46:19.438277+00,2,3,525
9250,Mammal,true,1380,2017-03-25 17:46:31.011432+00,3,3,140
9253,Bird,false,1782,2017-03-25 17:47:07.29825+00,1,3,456
9254,Reptil,false,1401,2017-03-25 17:47:11.244819+00,3,3,467
272,Mammal,true,3582,2017-03-08 00:49:31.575129+00,4,6,71
277,Bird,false,1866,2017-03-08 00:49:49.853465+00,4,6,570
278,Mammal,true,3650,2017-03-08 00:49:54.131878+00,2,6,403
279,Amphibian,false,4494,2017-03-08 00:49:59.644348+00,3,6,269
284,Amphibian,false,5470,2017-03-08 00:50:17.989764+00,2,6,259
285,Reptil,true,1404,2017-03-08 00:50:20.450817+00,4,6,254
286,Bird,true,1300,2017-03-08 00:50:22.764935+00,3,6,78
287,Amphibian,false,2234,2017-03-08 00:50:26.234682+00,2,6,524
288,Amphibian,false,1574,2017-03-08 00:50:29.411555+00,4,6,0
290,Reptil,false,1345,2017-03-08 00:50:34.836699+00,2,6,259
293,Reptil,false,3680,2017-03-08 00:50:45.943274+00,1,6,150
297,Amphibian,true,12514,2017-03-08 00:51:12.185907+00,3,6,174
298,Reptil,false,2466,2017-03-08 00:51:15.785702+00,2,6,403
299,Reptil,false,3063,2017-03-08 00:51:20.55136+00,3,6,324
300,Amphibian,false,3420,2017-03-08 00:51:25.259358+00,3,6,264
303,Mammal,true,1679,2017-03-08 00:51:41.45865+00,4,6,570
304,Amphibian,false,1986,2017-03-08 00:51:44.963963+00,3,6,409
309,Amphibian,false,1826,2017-03-08 00:52:04.727193+00,4,6,431
310,Bird,false,1343,2017-03-08 00:52:07.296019+00,3,6,264
311,Amphibian,false,2137,2017-03-08 00:52:10.966862+00,3,6,231
313,Amphibian,false,1789,2017-03-08 00:52:17.623508+00,1,6,161
314,Amphibian,false,1340,2017-03-08 00:52:21.093207+00,3,6,56
316,Mammal,true,5509,2017-03-08 00:52:36.436073+00,4,6,356
319,Amphibian,false,2138,2017-03-08 00:52:47.249611+00,4,6,376
320,Amphibian,false,3244,2017-03-08 00:52:51.400596+00,3,6,507
321,Mammal,true,2576,2017-03-08 00:52:55.374546+00,4,6,395
322,Bird,false,4487,2017-03-08 00:53:01.195693+00,3,6,56
323,Mammal,true,1740,2017-03-08 00:53:04.6408+00,4,6,299
324,Amphibian,false,9329,2017-03-08 00:53:15.386053+00,4,6,520
325,Reptil,false,1473,2017-03-08 00:53:18.103276+00,4,6,299
326,Amphibian,false,4345,2017-03-08 00:53:23.553097+00,2,6,165
327,Amphibian,false,2212,2017-03-08 00:53:26.996192+00,4,6,365
328,Mammal,false,5698,2017-03-08 00:53:51.758623+00,3,6,56
329,Amphibian,false,2493,2017-03-08 00:53:55.252872+00,3,6,330
330,Mammal,false,3989,2017-03-08 00:54:01.347276+00,3,6,559
331,Reptil,true,2789,2017-03-08 00:54:05.571303+00,3,6,559
332,Bird,false,4204,2017-03-08 00:54:11.091676+00,3,6,517
333,Mammal,false,7247,2017-03-08 00:54:31.263572+00,3,6,174
334,Amphibian,false,1893,2017-03-08 00:54:35.314204+00,3,6,363
335,Mammal,false,1935,2017-03-08 00:54:38.901938+00,4,6,392
336,Bird,false,1694,2017-03-08 00:54:42.009598+00,4,6,365
337,Bird,false,2423,2017-03-08 00:54:45.611265+00,4,6,520
338,Reptil,false,4096,2017-03-08 00:54:52.175593+00,4,6,395
339,Bird,false,1175,2017-03-08 00:54:54.941428+00,3,6,507
340,Bird,false,4911,2017-03-08 00:55:01.363498+00,3,6,363
341,Reptil,false,4627,2017-03-08 00:55:07.511243+00,4,6,356
342,Bird,false,8346,2017-03-08 00:55:17.527275+00,4,6,431
343,Amphibian,false,3715,2017-03-08 00:55:22.757305+00,4,6,38
344,Amphibian,false,2611,2017-03-08 00:55:26.682909+00,4,6,357
345,Mammal,false,2611,2017-03-08 00:55:31.928364+00,4,6,431
346,Amphibian,false,3226,2017-03-08 00:55:36.559302+00,4,6,166
347,Mammal,true,2696,2017-03-08 00:55:41.663679+00,3,6,231
348,Bird,true,2503,2017-03-08 00:55:45.713161+00,3,6,330
349,Amphibian,true,10487,2017-03-08 00:55:57.95925+00,4,6,294
350,Reptil,false,2243,2017-03-08 00:56:01.953422+00,3,6,330
351,Bird,false,1753,2017-03-08 00:56:04.893895+00,4,6,495
352,Amphibian,false,2221,2017-03-08 00:56:08.15141+00,4,6,68
353,Reptil,false,1701,2017-03-08 00:56:11.1921+00,4,6,431
354,Amphibian,false,4271,2017-03-08 00:56:16.458013+00,2,6,320
355,Amphibian,false,3089,2017-03-08 00:56:21.341277+00,4,6,413
356,Mammal,false,13462,2017-03-08 00:56:48.472843+00,4,6,495
357,Reptil,false,1707,2017-03-08 00:56:51.201486+00,4,6,392
358,Mammal,true,7083,2017-03-08 00:57:00.751399+00,3,6,476
359,Amphibian,false,2231,2017-03-08 00:57:13.56588+00,4,6,565
360,Reptil,false,1995,2017-03-08 00:57:16.571335+00,1,6,221
361,Bird,false,1677,2017-03-08 00:57:19.86776+00,4,6,376
362,Mammal,true,1711,2017-03-08 00:57:22.543114+00,4,6,520
363,Bird,false,1599,2017-03-08 00:57:25.696109+00,4,6,68
364,Bird,false,2017,2017-03-08 00:57:28.947728+00,3,6,321
365,Bird,true,3334,2017-03-08 00:57:33.494607+00,4,6,357
366,Mammal,false,3088,2017-03-08 00:57:37.760926+00,3,6,416
367,Reptil,false,2685,2017-03-08 00:57:42.124908+00,3,6,231
368,Amphibian,false,2008,2017-03-08 00:57:45.232303+00,4,6,465
369,Bird,false,2019,2017-03-08 00:57:48.713062+00,3,6,11
370,Amphibian,false,1753,2017-03-08 00:57:52.942082+00,2,6,200
371,Amphibian,true,3994,2017-03-08 00:57:58.44262+00,4,6,423
372,Amphibian,false,5944,2017-03-08 00:58:05.333048+00,2,6,205
373,Bird,false,3390,2017-03-08 00:58:10.115496+00,4,6,565
374,Amphibian,false,2434,2017-03-08 00:58:13.874965+00,4,6,352
375,Amphibian,false,1936,2017-03-08 00:58:17.391441+00,4,6,137
376,Mammal,true,3633,2017-03-08 00:58:22.528042+00,4,6,198
377,Mammal,true,1829,2017-03-08 00:58:35.318606+00,2,6,320
378,Reptil,false,6532,2017-03-08 00:58:43.233613+00,4,6,198
379,Bird,true,1622,2017-03-08 00:58:46.054417+00,4,6,137
380,Mammal,true,6439,2017-03-08 00:58:53.898207+00,3,6,81
381,Mammal,false,3116,2017-03-08 00:58:58.625274+00,4,6,357
382,Mammal,true,6439,2017-03-08 00:59:05.939579+00,4,6,376
383,Reptil,false,1386,2017-03-08 00:59:08.459755+00,4,6,357
384,Amphibian,false,6063,2017-03-08 00:59:15.834691+00,2,6,460
385,Amphibian,false,5472,2017-03-08 00:59:22.895862+00,2,6,52
386,Amphibian,false,2510,2017-03-08 00:59:26.725196+00,4,6,381
387,Reptil,false,1351,2017-03-08 00:59:29.088553+00,2,6,165
388,Amphibian,false,1477,2017-03-08 00:59:32.567405+00,3,6,307
389,Reptil,false,1756,2017-03-08 00:59:36.015317+00,4,6,376
390,Amphibian,false,2601,2017-03-08 00:59:40.172402+00,2,6,446
391,Bird,true,2376,2017-03-08 00:59:43.653311+00,4,6,465
392,Bird,true,1600,2017-03-08 00:59:46.25739+00,4,6,413
393,Mammal,false,2019,2017-03-08 00:59:49.214069+00,4,6,365
394,Bird,false,1462,2017-03-08 00:59:51.781014+00,4,6,423
395,Mammal,true,8904,2017-03-08 01:00:02.327955+00,4,6,423
396,Amphibian,false,3483,2017-03-08 01:00:08.145295+00,3,6,388
397,Bird,true,2103,2017-03-08 01:00:13.235435+00,3,6,326
399,Bird,false,9302,2017-03-08 01:00:39.655436+00,3,6,223
404,Mammal,true,2174,2017-03-08 01:00:56.18155+00,1,6,575
405,Mammal,false,6552,2017-03-08 01:01:04.155332+00,1,6,401
406,Mammal,true,2798,2017-03-08 01:01:08.791432+00,4,6,137
408,Bird,false,2450,2017-03-08 01:01:18.569511+00,3,6,451
409,Bird,false,3488,2017-03-08 01:01:24.266278+00,4,6,333
6590,Reptil,false,924,2017-03-21 09:55:24.801869+00,3,5,493
6591,Reptil,false,2525,2017-03-21 09:55:29.776446+00,1,5,410
6592,Amphibian,false,1254,2017-03-21 09:55:34.849442+00,2,5,243
6593,Amphibian,false,1941,2017-03-21 09:55:40.347567+00,4,5,206
6594,Reptil,false,1145,2017-03-21 09:55:43.506012+00,4,5,88
6596,Bird,false,1361,2017-03-21 09:55:58.619518+00,4,5,539
6598,Reptil,false,1272,2017-03-21 09:56:07.259683+00,4,5,83
6599,Reptil,false,982,2017-03-21 09:56:10.207939+00,4,5,150
6600,Amphibian,false,1356,2017-03-21 09:56:16.217062+00,1,5,413
6601,Amphibian,false,1487,2017-03-21 09:56:20.987495+00,4,5,20
6604,Amphibian,false,1321,2017-03-21 09:56:33.448407+00,2,5,441
6605,Mammal,true,1280,2017-03-21 09:56:36.95458+00,3,5,368
6611,Mammal,true,2782,2017-03-21 09:57:04.976154+00,1,5,343
6616,Mammal,true,1090,2017-03-21 09:57:29.279947+00,4,5,289
6618,Mammal,false,1370,2017-03-21 09:57:40.738766+00,4,5,539
6620,Bird,false,2043,2017-03-21 09:57:52.172158+00,4,5,124
6622,Reptil,false,1178,2017-03-21 09:58:05.619897+00,3,5,368
6624,Bird,true,4702,2017-03-21 09:58:16.341209+00,2,5,79
6626,Amphibian,false,1707,2017-03-21 09:58:23.684485+00,2,5,303
6627,Bird,false,1195,2017-03-21 09:58:27.149704+00,4,5,321
6628,Mammal,true,1898,2017-03-21 09:58:31.076236+00,4,5,321
6629,Reptil,false,1527,2017-03-21 09:58:34.514376+00,1,5,51
6630,Reptil,false,1017,2017-03-21 09:58:41.699901+00,4,5,275
6631,Amphibian,false,1105,2017-03-21 09:58:44.812877+00,3,5,277
6632,Mammal,true,1266,2017-03-21 09:58:48.29005+00,4,5,359
6634,Amphibian,false,1192,2017-03-21 09:58:55.247377+00,3,5,209
6636,Amphibian,false,1129,2017-03-21 09:59:03.333592+00,4,5,43
6638,Amphibian,false,833,2017-03-21 09:59:09.595695+00,4,5,414
6639,Bird,true,1491,2017-03-21 09:59:13.005146+00,3,5,182
6641,Amphibian,false,2145,2017-03-21 09:59:20.675716+00,3,5,388
6642,Amphibian,false,1208,2017-03-21 09:59:24.205138+00,4,5,355
6643,Bird,false,1134,2017-03-21 09:59:27.507089+00,1,5,57
6646,Bird,false,1042,2017-03-21 09:59:37.306376+00,4,5,43
6649,Mammal,true,1066,2017-03-21 09:59:51.870127+00,4,5,43
6650,Mammal,false,1548,2017-03-21 09:59:55.295319+00,2,5,303
6651,Mammal,false,1213,2017-03-21 09:59:58.486035+00,4,5,532
6652,Reptil,false,2769,2017-03-21 10:00:03.600633+00,4,5,539
6653,Bird,false,893,2017-03-21 10:00:13.378018+00,2,5,526
6656,Bird,false,1120,2017-03-21 10:00:27.25795+00,3,5,524
6657,Bird,false,941,2017-03-21 10:00:30.964841+00,4,5,112
6658,Reptil,false,1325,2017-03-21 10:00:34.893941+00,4,5,139
6659,Mammal,false,1495,2017-03-21 10:00:39.770107+00,3,5,182
6660,Amphibian,false,1311,2017-03-21 10:00:58.821982+00,2,5,371
6662,Amphibian,false,1293,2017-03-21 10:01:15.471506+00,3,5,538
6663,Mammal,true,1428,2017-03-21 10:01:19.235617+00,4,5,124
6664,Amphibian,false,1384,2017-03-21 10:01:23.120577+00,2,5,572
6667,Mammal,true,1351,2017-03-21 10:01:35.097786+00,1,5,219
6668,Mammal,true,1053,2017-03-21 10:01:37.984958+00,4,5,253
6673,Reptil,false,867,2017-03-21 10:02:00.457976+00,2,5,572
6675,Reptil,false,1149,2017-03-21 10:02:09.782887+00,2,5,378
398,Amphibian,false,13578,2017-03-08 01:00:28.801669+00,4,6,333
400,Mammal,true,1844,2017-03-08 01:00:42.753224+00,4,6,565
401,Mammal,false,2173,2017-03-08 01:00:46.755712+00,4,6,413
402,Amphibian,false,1811,2017-03-08 01:00:49.652068+00,3,6,451
403,Reptil,false,1954,2017-03-08 01:00:52.477813+00,4,6,565
407,Bird,true,4260,2017-03-08 01:01:14.527356+00,1,6,95
410,Mammal,true,3123,2017-03-08 01:01:29.629002+00,4,6,68
411,Amphibian,false,3025,2017-03-08 01:01:34.731201+00,2,6,18
412,Mammal,true,3396,2017-03-08 01:01:41.059455+00,2,6,205
413,Amphibian,false,2393,2017-03-08 01:02:02.032697+00,3,6,550
414,Reptil,false,1976,2017-03-08 01:02:06.061353+00,1,6,573
415,Bird,false,2320,2017-03-08 01:02:10.628758+00,4,6,381
416,Mammal,false,4023,2017-03-08 01:02:16.820078+00,4,6,465
417,Amphibian,false,6851,2017-03-08 01:02:33.130602+00,4,6,437
418,Bird,false,5485,2017-03-08 01:02:42.179859+00,4,6,0
419,Amphibian,true,2683,2017-03-08 01:02:46.562149+00,2,6,543
420,Bird,false,2157,2017-03-08 01:02:50.573018+00,4,6,437
421,Reptil,false,2347,2017-03-08 01:02:55.41142+00,4,6,413
422,Bird,false,2051,2017-03-08 01:03:01.723031+00,4,6,38
423,Mammal,false,4076,2017-03-08 01:03:07.950222+00,3,6,425
424,Bird,true,3302,2017-03-08 01:03:12.635298+00,3,6,262
425,Reptil,true,3153,2017-03-08 01:03:17.49136+00,1,6,20
426,Mammal,false,1898,2017-03-08 01:03:22.439764+00,3,6,11
427,Amphibian,false,3957,2017-03-08 01:03:28.479581+00,3,6,65
428,Mammal,false,3601,2017-03-08 01:03:33.543364+00,3,6,223
429,Bird,false,2244,2017-03-08 01:03:37.521772+00,2,6,334
430,Amphibian,false,2220,2017-03-08 01:03:42.223295+00,4,6,248
431,Amphibian,false,1867,2017-03-08 01:03:45.783494+00,2,6,53
432,Bird,false,2780,2017-03-08 01:03:50.818972+00,4,6,248
433,Bird,true,3594,2017-03-08 01:03:56.306217+00,4,6,352
434,Mammal,false,2555,2017-03-08 01:03:59.980723+00,4,6,248
435,Amphibian,false,2263,2017-03-08 01:04:03.5842+00,4,6,178
436,Amphibian,false,4362,2017-03-08 01:04:09.527553+00,3,6,219
437,Amphibian,false,3213,2017-03-08 01:04:16.427332+00,4,6,310
438,Bird,false,3355,2017-03-08 01:04:22.081688+00,3,6,176
439,Amphibian,false,4180,2017-03-08 01:04:28.959077+00,2,6,502
440,Bird,false,2782,2017-03-08 01:04:36.107587+00,2,6,502
441,Amphibian,false,3898,2017-03-08 01:04:43.680537+00,1,6,79
442,Bird,false,1979,2017-03-08 01:04:48.669877+00,3,6,530
443,Mammal,true,2425,2017-03-08 01:04:53.121432+00,2,6,334
444,Bird,false,3079,2017-03-08 01:05:07.323243+00,2,6,133
445,Reptil,false,3876,2017-03-08 01:05:13.705146+00,4,6,465
446,Amphibian,false,2363,2017-03-08 01:05:18.192568+00,4,6,443
447,Amphibian,false,1865,2017-03-08 01:05:21.822652+00,3,6,493
448,Mammal,true,2207,2017-03-08 01:05:26.18175+00,3,6,451
449,Amphibian,false,2656,2017-03-08 01:05:30.969871+00,4,6,444
450,Reptil,true,2716,2017-03-08 01:05:36.806016+00,3,6,223
451,Mammal,false,4837,2017-03-08 01:05:43.725583+00,3,6,550
452,Mammal,true,2552,2017-03-08 01:05:48.147829+00,4,6,38
453,Amphibian,false,7108,2017-03-08 01:05:57.435516+00,3,6,83
454,Bird,false,1964,2017-03-08 01:06:01.466525+00,2,6,543
455,Mammal,true,4220,2017-03-08 01:06:08.143123+00,3,6,530
456,Bird,false,6452,2017-03-08 01:06:16.25131+00,1,6,278
457,Bird,true,3130,2017-03-08 01:06:22.467571+00,2,6,462
458,Mammal,false,3075,2017-03-08 01:06:28.422599+00,4,6,381
459,Bird,false,2582,2017-03-08 01:06:32.999306+00,3,6,83
460,Reptil,false,1694,2017-03-08 01:06:36.610189+00,3,6,530
461,Bird,false,2588,2017-03-08 01:06:41.40617+00,2,6,405
462,Amphibian,false,3033,2017-03-08 01:06:46.105734+00,1,6,346
463,Bird,false,1744,2017-03-08 01:06:49.969464+00,3,6,301
464,Amphibian,false,1866,2017-03-08 01:06:53.264919+00,2,6,42
465,Amphibian,false,1782,2017-03-08 01:06:57.184423+00,1,6,36
466,Mammal,false,2866,2017-03-08 01:07:04.691532+00,3,6,269
467,Bird,false,6761,2017-03-08 01:07:13.142516+00,3,6,521
468,Amphibian,false,6650,2017-03-08 01:07:21.848057+00,2,6,263
469,Amphibian,false,3911,2017-03-08 01:07:27.698474+00,3,6,244
470,Reptil,false,1587,2017-03-08 01:07:32.134917+00,2,6,42
471,Amphibian,false,5113,2017-03-08 01:07:38.763563+00,3,6,170
472,Amphibian,false,4093,2017-03-08 01:07:44.50591+00,3,6,558
473,Mammal,true,3088,2017-03-08 01:07:48.70259+00,2,6,505
474,Bird,false,5938,2017-03-08 01:07:57.434851+00,3,6,65
475,Bird,true,3601,2017-03-08 01:08:02.862365+00,4,6,443
476,Bird,false,2342,2017-03-08 01:08:07.097384+00,3,6,402
477,Bird,false,6792,2017-03-08 01:08:15.822296+00,3,6,159
478,Bird,false,12260,2017-03-08 01:08:30.186678+00,4,6,121
479,Bird,false,7379,2017-03-08 01:08:39.347099+00,1,6,6
480,Reptil,false,5229,2017-03-08 01:08:46.153665+00,3,6,81
481,Reptil,false,3267,2017-03-08 01:08:51.163609+00,2,6,99
482,Amphibian,false,8912,2017-03-08 01:09:01.727218+00,3,6,449
483,Amphibian,false,9407,2017-03-08 01:09:12.770019+00,2,6,139
484,Mammal,true,8028,2017-03-08 01:09:22.235778+00,4,6,121
485,Bird,false,15952,2017-03-08 01:09:39.598149+00,4,6,178
486,Bird,false,1905,2017-03-08 01:09:42.544838+00,4,6,310
487,Mammal,true,1811,2017-03-08 01:09:45.605481+00,3,6,170
488,Bird,false,1388,2017-03-08 01:09:48.06145+00,3,6,449
489,Bird,false,1616,2017-03-08 01:09:51.606731+00,2,6,441
490,Reptil,false,2165,2017-03-08 01:09:55.617853+00,3,6,170
491,Amphibian,true,2908,2017-03-08 01:10:00.27917+00,4,6,503
492,Mammal,false,1726,2017-03-08 01:10:04.187169+00,4,6,310
493,Amphibian,true,1226,2017-03-08 01:10:06.64039+00,4,6,7
494,Reptil,false,1381,2017-03-08 01:10:09.323365+00,2,6,405
495,Bird,false,1841,2017-03-08 01:10:13.833105+00,4,6,444
496,Mammal,false,2973,2017-03-08 01:10:20.005498+00,1,6,226
497,Reptil,false,2882,2017-03-08 01:10:24.253561+00,2,6,263
498,Mammal,true,8818,2017-03-08 01:10:34.820104+00,2,6,139
499,Mammal,false,7790,2017-03-08 01:10:44.413131+00,3,6,521
500,Reptil,false,2137,2017-03-08 01:10:48.019146+00,3,6,521
501,Amphibian,true,3243,2017-03-08 01:10:53.079205+00,4,6,115
502,Amphibian,false,1723,2017-03-08 01:10:56.405836+00,3,6,329
503,Amphibian,false,6437,2017-03-08 01:11:06.585187+00,3,6,302
504,Amphibian,false,3448,2017-03-08 01:11:12.731198+00,4,6,126
505,Mammal,true,12279,2017-03-08 01:11:34.152455+00,4,6,444
6595,Amphibian,false,1408,2017-03-21 09:55:54.479174+00,4,5,359
6597,Amphibian,false,1243,2017-03-21 09:56:01.696758+00,2,5,577
6602,Bird,false,2405,2017-03-21 09:56:26.463363+00,4,5,20
6603,Reptil,false,931,2017-03-21 09:56:30.097613+00,4,5,506
6606,Mammal,true,1300,2017-03-21 09:56:41.774295+00,4,5,93
6607,Bird,true,1876,2017-03-21 09:56:48.553879+00,4,5,532
6608,Amphibian,false,1259,2017-03-21 09:56:52.36758+00,2,5,59
6609,Bird,false,1317,2017-03-21 09:56:57.059344+00,3,5,578
6610,Mammal,true,1717,2017-03-21 09:57:00.363765+00,2,5,161
6612,Bird,true,1577,2017-03-21 09:57:09.315583+00,2,5,577
6613,Reptil,false,1222,2017-03-21 09:57:12.411208+00,4,5,123
6614,Amphibian,false,1644,2017-03-21 09:57:15.697132+00,3,5,152
6615,Bird,true,1143,2017-03-21 09:57:26.142518+00,3,5,527
6617,Mammal,true,5404,2017-03-21 09:57:36.529605+00,4,5,275
6619,Amphibian,false,4908,2017-03-21 09:57:48.301741+00,2,5,305
6621,Mammal,false,1391,2017-03-21 09:57:55.280847+00,3,5,527
6623,Reptil,false,1146,2017-03-21 09:58:09.317671+00,2,5,52
6625,Bird,false,1464,2017-03-21 09:58:19.940004+00,4,5,359
6633,Mammal,false,1833,2017-03-21 09:58:52.183955+00,4,5,20
6635,Reptil,true,3142,2017-03-21 09:59:00.28123+00,1,5,545
6637,Reptil,true,1293,2017-03-21 09:59:06.802411+00,4,5,20
6640,Reptil,false,1062,2017-03-21 09:59:16.200913+00,4,5,289
6644,Reptil,false,1043,2017-03-21 09:59:30.81927+00,4,5,178
6645,Bird,true,966,2017-03-21 09:59:33.775083+00,4,5,355
6647,Amphibian,false,911,2017-03-21 09:59:45.154585+00,2,5,526
6648,Amphibian,true,1598,2017-03-21 09:59:48.664644+00,4,5,112
6654,Bird,false,1310,2017-03-21 10:00:16.962376+00,3,5,388
6655,Reptil,true,1642,2017-03-21 10:00:22.457941+00,2,5,305
6661,Amphibian,false,1753,2017-03-21 10:01:11.799744+00,4,5,443
6665,Mammal,true,1527,2017-03-21 10:01:28.135309+00,1,5,362
6666,Mammal,true,1562,2017-03-21 10:01:31.47702+00,2,5,378
6669,Bird,true,888,2017-03-21 10:01:41.117538+00,4,5,443
6670,Mammal,true,967,2017-03-21 10:01:44.673471+00,4,5,164
6671,Reptil,false,1337,2017-03-21 10:01:47.94823+00,3,5,182
6672,Amphibian,false,1691,2017-03-21 10:01:57.253857+00,4,5,176
6674,Mammal,true,892,2017-03-21 10:02:05.024735+00,3,5,538
6677,Reptil,false,1376,2017-03-21 10:02:17.94592+00,3,5,544
6679,Bird,true,1549,2017-03-21 10:02:25.906865+00,3,5,209
6681,Bird,false,833,2017-03-21 10:02:32.788922+00,4,5,418
6683,Bird,false,1125,2017-03-21 10:02:39.620926+00,4,5,176
6686,Mammal,false,1340,2017-03-21 10:02:51.369223+00,4,5,112
6687,Reptil,false,936,2017-03-21 10:02:59.841149+00,4,5,164
6688,Bird,true,2023,2017-03-21 10:03:06.023899+00,4,5,217
6691,Amphibian,false,2318,2017-03-21 10:03:24.554364+00,3,5,569
6692,Mammal,false,2202,2017-03-21 10:03:39.138475+00,4,5,217
6693,Bird,false,3053,2017-03-21 10:03:45.254795+00,3,5,569
6694,Amphibian,false,2052,2017-03-21 10:03:49.245118+00,4,5,175
6698,Mammal,false,1680,2017-03-21 10:04:04.665154+00,4,5,542
6699,Bird,false,1240,2017-03-21 10:04:08.096177+00,4,5,541
6700,Mammal,false,2466,2017-03-21 10:04:12.625423+00,4,5,176
8435,Mammal,false,2066,2017-03-24 23:03:22.260148+00,2,22,380
8437,Reptil,false,18017,2017-03-24 23:03:53.799901+00,3,22,467
8439,Mammal,true,23276,2017-03-24 23:05:39.336519+00,4,22,441
8440,Amphibian,false,9975,2017-03-24 23:05:58.28873+00,3,22,458
8441,Mammal,true,3854,2017-03-24 23:06:15.422634+00,3,22,589
8447,Mammal,true,2093,2017-03-24 23:07:56.0384+00,3,22,52
8448,Bird,false,2304,2017-03-24 23:08:09.582748+00,3,22,458
8449,Amphibian,false,4858,2017-03-24 23:08:21.371657+00,1,22,198
8455,Amphibian,false,7025,2017-03-24 23:09:48.673065+00,1,22,366
8456,Reptil,false,4250,2017-03-24 23:10:14.50248+00,3,22,34
8460,Mammal,true,23619,2017-03-24 23:11:19.047872+00,1,22,512
8461,Reptil,false,2569,2017-03-24 23:11:24.51193+00,3,22,52
8463,Amphibian,false,5937,2017-03-24 23:11:40.735053+00,2,22,59
9222,Amphibian,false,4292,2017-03-25 17:43:41.583933+00,2,3,380
9223,Amphibian,false,3093,2017-03-25 17:43:46.875033+00,2,3,525
9227,Bird,false,1629,2017-03-25 17:44:04.433561+00,2,3,332
9229,Bird,false,2146,2017-03-25 17:44:12.631588+00,1,3,57
9230,Mammal,true,4916,2017-03-25 17:44:19.697059+00,2,3,548
10486,Mammal,false,2267,2017-03-25 21:08:56.500305+00,3,26,137
10488,Mammal,true,6261,2017-03-25 21:09:04.263844+00,4,26,192
10490,Amphibian,false,2703,2017-03-25 21:09:12.263699+00,3,26,498
10492,Amphibian,false,2160,2017-03-25 21:09:19.563855+00,4,26,475
10493,Mammal,false,2394,2017-03-25 21:09:24.248196+00,3,26,498
10495,Reptil,false,1791,2017-03-25 21:09:50.589722+00,4,26,318
10499,Reptil,false,1939,2017-03-25 21:10:10.405922+00,4,26,570
10501,Reptil,false,2735,2017-03-25 21:10:15.967485+00,3,10,178
10502,Amphibian,false,4277,2017-03-25 21:10:20.752332+00,3,26,471
10503,Amphibian,false,1869,2017-03-25 21:10:24.643348+00,3,26,259
10505,Bird,false,1902,2017-03-25 21:10:32.574005+00,4,26,475
10507,Mammal,true,2612,2017-03-25 21:10:37.068688+00,1,26,321
